source,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
data_raw/surveys_part1.csv,230,9,13,1977,15,DM,NA,NA,NA,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,231,9,13,1977,15,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,232,9,13,1977,9,DS,M,48,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,233,9,13,1977,2,DM,M,25,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,234,9,13,1977,9,DM,M,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,235,9,13,1977,13,DM,F,37,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,236,9,13,1977,9,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,237,9,13,1977,9,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,238,9,13,1977,2,PE,M,20,19,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part1.csv,239,9,13,1977,1,DS,M,48,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,240,9,13,1977,9,DS,F,53,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,241,9,13,1977,3,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,242,9,13,1977,2,OX,M,19,22,Onychomys,sp.,Rodent,Control
data_raw/surveys_part1.csv,243,10,16,1977,6,DM,F,38,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,244,10,16,1977,22,DM,F,36,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,245,10,16,1977,2,DM,M,37,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,246,10,16,1977,13,DM,M,37,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,247,10,16,1977,2,DS,M,54,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,248,10,16,1977,22,OT,M,NA,21,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,249,10,16,1977,13,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,250,10,16,1977,18,DS,F,51,NA,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,251,10,16,1977,2,DM,M,36,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,252,10,16,1977,6,DS,F,53,NA,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,253,10,16,1977,20,DM,M,38,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,254,10,16,1977,20,DM,F,36,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,255,10,16,1977,18,DM,M,35,50,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,256,10,16,1977,6,DM,M,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,257,10,16,1977,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,258,10,16,1977,18,DM,F,36,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,259,10,16,1977,2,DM,M,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,260,10,16,1977,22,DM,F,36,36,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,261,10,16,1977,6,DM,M,36,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,262,10,16,1977,20,PE,M,19,20,Peromyscus,eremicus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,263,10,16,1977,1,DM,M,37,40,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,264,10,16,1977,9,DS,F,49,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,265,10,16,1977,9,DM,M,38,49,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,266,10,16,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,267,10,16,1977,22,DS,F,46,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,268,10,16,1977,2,DM,F,36,55,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,269,10,16,1977,6,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,270,10,16,1977,1,DM,F,36,38,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,271,10,16,1977,9,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,272,10,16,1977,18,NL,NA,NA,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,273,10,16,1977,9,DM,M,37,44,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,274,10,16,1977,2,OL,F,20,21,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,275,10,16,1977,20,DM,M,37,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,276,10,16,1977,1,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,277,10,16,1977,6,OL,NA,20,21,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,278,10,16,1977,9,DS,M,50,NA,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,279,10,16,1977,2,PE,F,19,NA,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part1.csv,280,10,16,1977,18,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,281,10,16,1977,20,NL,NA,NA,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,282,10,16,1977,22,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,283,10,16,1977,6,DM,M,34,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,284,10,16,1977,13,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,285,10,16,1977,1,DM,M,36,53,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,286,10,16,1977,20,DS,M,50,NA,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,287,10,17,1977,17,DM,M,38,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,288,10,17,1977,17,DM,M,37,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,289,10,17,1977,14,DM,M,38,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,290,10,17,1977,17,DM,F,33,NA,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,291,10,17,1977,11,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,292,10,17,1977,3,DO,F,36,33,Dipodomys,ordii,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,293,10,17,1977,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,294,10,17,1977,3,DO,F,37,50,Dipodomys,ordii,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,295,10,17,1977,11,DM,M,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,296,10,17,1977,17,OT,NA,18,21,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,297,10,17,1977,11,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,298,10,17,1977,19,DM,M,36,49,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,299,10,17,1977,17,OT,M,19,NA,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,300,10,17,1977,14,DS,F,NA,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,301,10,17,1977,17,DS,F,48,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,302,10,17,1977,19,DM,F,36,44,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,303,10,17,1977,3,DM,M,36,31,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,304,10,17,1977,21,DM,M,37,40,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,305,10,17,1977,14,DM,F,35,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,306,10,17,1977,16,DM,M,33,23,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,307,10,17,1977,19,DM,M,36,42,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,308,10,17,1977,4,DS,F,48,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,309,10,17,1977,17,DS,M,49,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,310,10,17,1977,11,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,311,10,17,1977,19,RM,M,18,13,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,312,10,17,1977,11,DM,F,36,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,313,10,17,1977,19,DM,M,35,31,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,314,10,17,1977,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,315,10,17,1977,3,DM,M,36,39,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,316,10,17,1977,15,DM,M,37,48,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,317,10,17,1977,17,DO,F,32,48,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,318,10,17,1977,17,DM,M,33,29,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,319,10,17,1977,14,DM,M,36,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,320,10,17,1977,17,DM,F,35,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,321,10,17,1977,17,OL,F,NA,23,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,322,10,17,1977,4,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,323,10,17,1977,17,DO,F,33,31,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,324,10,17,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,325,10,17,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,326,10,17,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,327,10,18,1977,8,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,328,10,18,1977,16,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,329,10,18,1977,5,DS,F,47,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,330,10,18,1977,5,DM,M,37,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,331,10,18,1977,12,DS,F,50,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,332,10,18,1977,12,PF,M,16,8,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,333,10,18,1977,19,OX,NA,NA,NA,Onychomys,sp.,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,334,10,18,1977,5,DM,F,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,335,10,18,1977,5,DS,M,52,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,336,10,18,1977,12,DM,M,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,337,10,18,1977,8,DO,F,35,41,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,338,10,18,1977,12,DM,M,37,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,339,10,18,1977,8,DS,F,49,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,340,10,18,1977,12,DM,F,36,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,341,10,18,1977,5,DS,M,50,NA,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,342,10,18,1977,16,DM,M,34,25,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,343,10,18,1977,21,PF,NA,NA,NA,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,344,10,18,1977,3,NL,NA,NA,NA,Neotoma,albigula,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,345,11,12,1977,22,DM,F,34,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,346,11,12,1977,2,DM,F,37,36,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,347,11,12,1977,6,DM,F,38,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,348,11,12,1977,13,DM,M,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,349,11,12,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,350,11,12,1977,2,DM,M,37,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,351,11,12,1977,22,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,352,11,12,1977,1,DM,M,36,40,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,353,11,12,1977,18,NL,NA,NA,NA,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,354,11,12,1977,2,DM,M,38,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,355,11,12,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,356,11,12,1977,1,DO,F,32,44,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,357,11,12,1977,9,DS,F,50,117,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,358,11,12,1977,13,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,359,11,12,1977,18,DM,M,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,360,11,12,1977,20,DM,F,35,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,361,11,12,1977,2,DM,F,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,362,11,12,1977,1,DS,F,51,121,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,363,11,12,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,364,11,12,1977,9,DM,M,37,46,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,365,11,12,1977,1,DM,F,38,35,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,366,11,12,1977,2,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,367,11,12,1977,20,DS,M,51,115,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,368,11,12,1977,9,PF,F,16,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,369,11,12,1977,20,DM,F,36,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,370,11,12,1977,9,DM,M,35,40,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,371,11,12,1977,13,DM,M,36,40,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,372,11,12,1977,22,DM,F,36,35,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,373,11,12,1977,6,DM,M,34,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,374,11,12,1977,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,375,11,12,1977,9,PF,F,15,6,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,376,11,12,1977,1,PF,F,15,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,377,11,12,1977,9,DS,F,48,120,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,378,11,12,1977,1,DO,M,33,48,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,379,11,13,1977,14,DM,M,36,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,380,11,13,1977,17,DM,F,33,38,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,381,11,13,1977,17,DS,F,48,118,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,382,11,13,1977,17,DM,M,37,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,383,11,13,1977,11,DS,F,52,126,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,384,11,13,1977,11,DM,M,36,37,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,385,11,13,1977,17,DS,M,50,132,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,386,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,387,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,388,11,13,1977,11,DM,F,36,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,389,11,13,1977,14,DS,F,NA,113,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,390,11,13,1977,11,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,391,11,13,1977,11,PF,M,15,7,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,392,11,13,1977,11,DS,F,53,122,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,393,11,13,1977,14,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,394,11,13,1977,4,DS,F,48,107,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,395,11,13,1977,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,396,11,13,1977,14,DM,F,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,397,11,13,1977,17,RM,F,16,7,Reithrodontomys,megalotis,Rodent,Control
data_raw/surveys_part1.csv,398,11,13,1977,4,DS,F,50,115,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,399,11,13,1977,17,DM,F,36,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,400,11,13,1977,21,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part1.csv,401,11,13,1977,3,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,402,11,13,1977,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,403,11,13,1977,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,404,11,14,1977,12,DM,M,37,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,405,11,14,1977,12,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,406,11,14,1977,12,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,407,11,14,1977,5,DS,F,50,116,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,408,11,14,1977,8,PF,F,9,6,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,409,11,14,1977,12,DM,F,36,38,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,410,11,14,1977,5,DS,M,53,137,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,411,11,14,1977,5,DM,M,36,42,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,412,11,14,1977,5,DS,M,52,126,Dipodomys,spectabilis,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,413,11,14,1977,8,DS,F,49,112,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,414,11,14,1977,8,DO,F,34,39,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part1.csv,415,11,14,1977,5,DM,F,36,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part1.csv,416,11,14,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,417,11,14,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,418,11,14,1977,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,419,11,14,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,420,12,10,1977,13,DM,F,38,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,421,12,10,1977,9,DS,F,51,121,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,422,12,10,1977,2,DM,F,37,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,423,12,10,1977,13,DM,M,36,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,424,12,10,1977,2,DM,M,37,52,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,425,12,10,1977,20,DM,F,36,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,426,12,10,1977,22,DM,M,36,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,427,12,10,1977,2,DM,F,37,37,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,428,12,10,1977,9,DO,F,33,40,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,429,12,10,1977,1,DM,M,NA,38,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,430,12,10,1977,9,PF,F,15,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,431,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,432,12,10,1977,2,PF,NA,NA,NA,Perognathus,flavus,Rodent,Control
data_raw/surveys_part1.csv,433,12,10,1977,9,DM,M,38,44,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,434,12,10,1977,13,PF,F,16,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,435,12,10,1977,2,NL,NA,NA,NA,Neotoma,albigula,Rodent,Control
data_raw/surveys_part1.csv,436,12,10,1977,18,DM,F,37,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,437,12,10,1977,18,DM,F,37,38,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,438,12,10,1977,2,DM,M,36,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,439,12,10,1977,20,DM,F,36,39,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,440,12,10,1977,1,PF,F,16,7,Perognathus,flavus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,441,12,10,1977,2,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part1.csv,442,12,10,1977,9,OT,NA,NA,NA,Onychomys,torridus,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,443,12,10,1977,13,DM,M,35,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,444,12,10,1977,6,DM,M,38,36,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,445,12,10,1977,9,OL,NA,NA,NA,Onychomys,leucogaster,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,446,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,447,12,10,1977,18,DM,M,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,448,12,10,1977,20,DS,M,51,116,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
data_raw/surveys_part1.csv,449,12,10,1977,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,450,12,10,1977,1,DO,M,33,45,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,451,12,10,1977,9,DS,F,51,116,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,452,12,10,1977,2,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control
data_raw/surveys_part1.csv,453,12,10,1977,9,DM,M,36,42,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,454,12,10,1977,1,DM,F,36,38,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part1.csv,455,12,10,1977,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,456,12,10,1977,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,457,12,10,1977,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,458,12,10,1977,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part1.csv,459,12,10,1977,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part1.csv,460,12,11,1977,12,DS,F,NA,114,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part1.csv,461,12,11,1977,14,DM,M,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part1.csv,462,12,11,1977,17,DM,M,36,40,Dipodomys,merriami,Rodent,Control
